invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax_5_percent,total,cogs,gross_income,gross_margin_percentage
279-89-4080,Naypyitaw,Member,Female,Food and beverages,16.9,10,2017-07-09,18:00:00,Credit card,8.9,C,8.45,177.45,134.07,34,20
947-35-2767,Naypyitaw,Normal,Male,Electronic accessories,86.32,3,2017-07-20,13:00:00,Cash,4.9,C,12.948,271.908,232.89,26,10
639-83-3385,Yangon,Member,Female,Health and beauty,64.24,12,2017-05-09,10:00:00,Credit card,6.2,A,38.544,809.424,638.67,132,17
858-50-8852,Yangon,Member,Female,Fashion accessories,20.43,18,2017-12-30,10:00:00,Cash,5.6,A,18.387,386.127,215.15,152,41
876-47-2294,Mandalay,Normal,Female,Sports and travel,42.87,7,2017-09-14,15:00:00,Credit card,7.1,B,15.0045,315.0945,171.49,128,42
138-82-5499,Naypyitaw,Member,Female,Food and beverages,71.28,13,2017-08-16,13:00:00,Cash,5.1,C,46.332,972.972,714.67,211,22
765-58-9415,Naypyitaw,Member,Male,Home and lifestyle,91.99,13,2017-09-25,19:00:00,Credit card,8.5,C,59.7935,1255.6635,756.56,439,36
984-48-1714,Naypyitaw,Normal,Male,Health and beauty,32.43,11,2017-11-11,12:00:00,Ewallet,5.8,C,17.8365,374.5665,190.69,NA,NA
508-30-4790,Naypyitaw,Member,Female,Electronic accessories,52.74,3,2017-08-04,15:00:00,Credit card,5,C,7.911,166.131,117.73,40,25
902-11-9147,Naypyitaw,Member,Female,Food and beverages,91.58,12,2017-10-26,10:00:00,Credit card,4.9,C,54.948,1153.908,900.3,198,18
598-22-4051,Naypyitaw,Normal,Male,Electronic accessories,99.21,12,2017-07-15,15:00:00,Ewallet,7.4,C,59.526,1250.046,943.28,NA,NA
786-62-1338,Mandalay,Member,Male,Home and lifestyle,60.05,3,2017-08-09,10:00:00,Ewallet,7.6,B,9.0075,189.1575,131.39,NA,NA
854-19-8402,Naypyitaw,Member,Male,Food and beverages,43.15,16,2017-06-25,14:00:00,Credit card,5.2,C,34.52,724.92,558.42,131,19
852-32-5882,Yangon,Normal,Female,Electronic accessories,88.51,30,2017-09-14,17:00:00,Credit card,6.5,A,132.765,2788.065,1942.45,712,26
797-89-3461,Yangon,Member,Female,Electronic accessories,40.88,10,2017-10-06,13:00:00,Cash,5,A,20.44,429.24,356.71,52,12
452-96-8902,Mandalay,Normal,Female,Electronic accessories,44.85,1,2017-01-09,12:00:00,Cash,9.2,B,2.2425,47.0925,36.37,8,18
660-67-8629,Yangon,Normal,Male,Food and beverages,97.58,15,2017-10-20,12:00:00,Credit card,7.9,A,73.185,1536.885,1002.1,461,31
823-15-5513,Yangon,Member,Male,Food and beverages,94.43,8,2017-06-19,18:00:00,Ewallet,4.1,A,37.772,793.212,574.13,NA,NA
911-49-3795,Naypyitaw,Member,Female,Health and beauty,70.34,7,2017-02-17,14:00:00,Cash,6.8,C,24.619,516.999,305.09,187,38
245-85-2218,Mandalay,Normal,Female,Electronic accessories,13.31,15,2017-01-29,18:00:00,Cash,5,B,9.9825,209.6325,151.64,48,24
835-23-2538,Yangon,Member,Male,Electronic accessories,91.56,25,2017-01-23,19:00:00,Credit card,7.8,A,114.45,2403.45,2017.42,271,11
463-55-5476,Mandalay,Member,Female,Electronic accessories,12.65,7,2017-11-03,16:00:00,Ewallet,8.2,B,4.4275,92.9775,57.41,NA,NA
510-43-5679,Yangon,Member,Female,Electronic accessories,61.83,25,2017-09-15,11:00:00,Ewallet,6.9,A,77.2875,1623.0375,1063.5,NA,NA
674-71-3298,Mandalay,Normal,Female,Food and beverages,62.93,11,2017-10-01,19:00:00,Cash,9.6,B,34.6115,726.8415,568.81,123,17
697-89-2229,Mandalay,Normal,Male,Fashion accessories,31.14,14,2017-10-23,12:00:00,Ewallet,4.3,B,21.798,457.758,260.97,NA,NA
862-98-2803,Mandalay,Member,Male,Health and beauty,39.59,8,2017-01-22,18:00:00,Credit card,7.6,B,15.836,332.556,247.96,68,21
743-50-1114,Yangon,Normal,Female,Electronic accessories,54.89,45,2017-02-22,14:00:00,Cash,8.5,A,123.5025,2593.5525,1479.95,990,40
927-37-8562,Yangon,Normal,Male,Sports and travel,12.01,5,2017-03-27,13:00:00,Credit card,8.4,A,3.0025,63.0525,49.51,10,17
542-32-3999,Mandalay,Member,Female,Food and beverages,43.54,7,2017-04-06,13:00:00,Cash,4.1,B,15.239,320.019,228.24,76,25
907-89-5857,Mandalay,Normal,Female,Food and beverages,92.81,1,2017-07-17,12:00:00,Ewallet,7.3,B,4.6405,97.4505,59.79,NA,NA
612-49-3803,Mandalay,Normal,Male,Health and beauty,67.58,7,2017-09-08,15:00:00,Ewallet,9.6,B,23.653,496.713,297.85,NA,NA
232-98-8344,Yangon,Normal,Female,Home and lifestyle,97.96,3,2017-06-16,19:00:00,Credit card,5.6,A,14.694,308.574,224.36,69,23
491-76-6395,Mandalay,Normal,Male,Fashion accessories,37.35,9,2017-05-14,18:00:00,Credit card,6.6,B,16.8075,352.9575,298.68,37,11
738-24-1590,Mandalay,Member,Female,Electronic accessories,41.49,6,2017-11-15,11:00:00,Ewallet,4,B,12.447,261.387,135.4,NA,NA
961-34-5171,Mandalay,Member,Female,Electronic accessories,50.21,12,2017-08-01,15:00:00,Ewallet,8.6,B,30.126,632.646,463.71,NA,NA
989-77-4614,Naypyitaw,Normal,Male,Health and beauty,33.32,4,2017-06-17,12:00:00,Cash,5.9,C,6.664,139.944,94.36,38,29
332-29-7595,Mandalay,Member,Male,Home and lifestyle,38.06,13,2017-01-07,12:00:00,Credit card,7.6,B,24.739,519.519,272.69,222,44
102-27-6455,Naypyitaw,Member,Male,Food and beverages,44.97,18,2017-02-13,15:00:00,Cash,6,C,40.473,849.933,492.55,316,39
622-29-7146,Mandalay,Normal,Male,Food and beverages,78.1,6,2017-02-08,16:00:00,Ewallet,6.6,B,23.43,492.03,270.01,NA,NA
986-45-7608,Naypyitaw,Normal,Male,Sports and travel,37.17,1,2017-10-09,14:00:00,Ewallet,8.9,C,1.8585,39.0285,32.17,NA,NA
258-67-9085,Mandalay,Normal,Male,Home and lifestyle,17.57,7,2017-01-12,10:00:00,Cash,4.6,B,6.1495,129.1395,84.64,38,31
515-43-3250,Yangon,Member,Female,Electronic accessories,95.98,2,2017-06-03,15:00:00,Ewallet,8.7,A,9.598,201.558,133.3,NA,NA
639-73-6038,Mandalay,Member,Male,Home and lifestyle,99,16,2017-11-09,16:00:00,Ewallet,6.8,B,79.2,1663.2,1036.81,NA,NA
189-48-3823,Yangon,Normal,Male,Health and beauty,47.05,13,2017-12-31,19:00:00,Cash,7.5,A,30.5825,642.2325,324.64,287,46
896-85-3443,Yangon,Normal,Male,Home and lifestyle,96.27,16,2017-01-16,17:00:00,Credit card,7.8,A,77.016,1617.336,1353.84,186,12
700-54-5909,Yangon,Member,Male,Electronic accessories,37.83,35,2017-02-01,17:00:00,Credit card,7.1,A,66.2025,1390.2525,830.6,493,37
494-79-7739,Mandalay,Member,Male,Health and beauty,95.67,1,2017-11-22,14:00:00,Cash,4.6,B,4.7835,100.4535,83.24,12,12
135-77-4781,Naypyitaw,Normal,Male,Home and lifestyle,26.1,4,2017-02-15,10:00:00,Credit card,9.1,C,5.22,109.62,53.51,50,48
776-41-2710,Naypyitaw,Normal,Female,Health and beauty,89.15,10,2017-04-10,15:00:00,Cash,9.9,C,44.575,936.075,662.17,229,25
395-28-3687,Naypyitaw,Normal,Male,Electronic accessories,23.64,18,2017-04-10,10:00:00,Credit card,7.8,C,21.276,446.796,234.63,190,44
439-23-5006,Mandalay,Member,Male,Home and lifestyle,99.56,19,2017-01-18,18:00:00,Ewallet,6.1,B,94.582,1986.222,1012.48,NA,NA
724-10-3120,Mandalay,Member,Female,Home and lifestyle,69.57,16,2017-02-19,11:00:00,Ewallet,5.6,B,55.656,1168.776,920.48,NA,NA
383-17-8750,Naypyitaw,Member,Male,Food and beverages,23.92,5,2017-07-04,10:00:00,Cash,6.4,C,5.98,125.58,70.73,48,40
201-52-9359,Yangon,Normal,Female,Sports and travel,95.78,10,2017-01-10,11:00:00,Ewallet,9.7,A,47.89,1005.69,747.83,NA,NA
985-99-4695,Naypyitaw,Normal,Male,Food and beverages,61.42,14,2017-10-01,15:00:00,Ewallet,8.1,C,42.994,902.874,433.49,NA,NA
793-28-5252,Mandalay,Member,Female,Home and lifestyle,21.86,16,2017-12-28,16:00:00,Credit card,5.4,B,17.488,367.248,201.14,148,42
583-97-8273,Yangon,Normal,Male,Home and lifestyle,86.81,3,2017-07-27,12:00:00,Credit card,4.8,A,13.0215,273.4515,147.35,113,43
381-28-6436,Yangon,Member,Male,Health and beauty,48.5,20,2017-06-17,16:00:00,Ewallet,8.3,A,48.5,1018.5,634.27,NA,NA
794-23-2368,Mandalay,Normal,Female,Fashion accessories,25.16,7,2017-11-21,16:00:00,Cash,7.2,B,8.806,184.926,107.83,68,38
362-41-6310,Mandalay,Member,Male,Home and lifestyle,57.17,5,2017-02-22,10:00:00,Ewallet,4.7,B,14.2925,300.1425,242.4,NA,NA
735-12-7949,Mandalay,Member,Male,Health and beauty,87.5,4,2017-11-08,15:00:00,Ewallet,7.9,B,17.5,367.5,305.51,NA,NA
932-81-6754,Naypyitaw,Normal,Male,Home and lifestyle,25.49,7,2017-05-12,19:00:00,Cash,9.3,C,8.9215,187.3515,142.98,35,19
679-49-9557,Naypyitaw,Normal,Male,Fashion accessories,73.25,14,2017-12-05,11:00:00,Cash,10,C,51.275,1076.775,874.06,151,14
529-11-2711,Naypyitaw,Normal,Male,Electronic accessories,29.18,4,2017-06-23,10:00:00,Cash,7.6,C,5.836,122.556,93.2,23,20
240-22-7014,Mandalay,Normal,Female,Sports and travel,39.97,5,2017-07-15,11:00:00,Cash,5.3,B,9.9925,209.8425,138.07,61,30
802-22-2445,Mandalay,Normal,Male,Electronic accessories,31.53,13,2017-03-03,14:00:00,Ewallet,7.8,B,20.4945,430.3845,269.16,NA,NA
152-28-8152,Naypyitaw,Normal,Female,Food and beverages,65.98,16,2017-02-27,12:00:00,Credit card,7,C,52.784,1108.464,908.57,147,13
555-52-3845,Yangon,Normal,Male,Sports and travel,47.36,4,2017-03-01,18:00:00,Cash,7.5,A,9.472,198.912,123.98,65,34
810-80-1805,Naypyitaw,Member,Female,Electronic accessories,55.44,2,2017-03-11,14:00:00,Credit card,8.1,C,5.544,116.424,74.87,36,32
162-89-6086,Mandalay,Member,Female,Electronic accessories,88.28,14,2017-03-11,16:00:00,Ewallet,7.2,B,61.796,1297.716,711.88,NA,NA
163-31-8096,Naypyitaw,Member,Female,Home and lifestyle,38.12,17,2017-08-02,16:00:00,Credit card,5.4,C,32.402,680.442,340.64,307,47
295-60-6147,Mandalay,Member,Female,Electronic accessories,99.59,20,2017-02-06,19:00:00,Ewallet,5.6,B,99.59,2091.39,1326.05,NA,NA
804-68-3138,Yangon,Normal,Female,Food and beverages,14.42,15,2017-12-31,16:00:00,Ewallet,9.6,A,10.815,227.115,142.21,NA,NA
354-11-1278,Yangon,Member,Male,Fashion accessories,54.58,1,2017-09-06,10:00:00,Ewallet,9.5,A,2.729,57.309,44.97,NA,NA
957-43-2440,Mandalay,Member,Female,Electronic accessories,96.58,1,2017-02-10,18:00:00,Ewallet,9.8,B,4.829,101.409,63.83,NA,NA
644-51-5765,Yangon,Normal,Female,Food and beverages,47.11,17,2017-12-06,19:00:00,Cash,9.6,A,40.0435,840.9135,407.04,393,49
494-19-7453,Naypyitaw,Member,Male,Food and beverages,27.31,14,2017-12-03,16:00:00,Ewallet,5.8,C,19.117,401.457,340.8,NA,NA
603-22-1735,Naypyitaw,Member,Male,Home and lifestyle,95.93,12,2017-09-04,11:00:00,Credit card,4.1,C,57.558,1208.718,864.11,287,24
335-92-5057,Mandalay,Member,Female,Health and beauty,55.6,11,2017-10-11,18:00:00,Ewallet,8,B,30.58,642.18,324.9,NA,NA
663-21-8236,Naypyitaw,Normal,Male,Sports and travel,48.12,1,2017-07-15,19:00:00,Credit card,6.3,C,2.406,50.526,40.28,7,16
669-20-8218,Yangon,Member,Female,Food and beverages,80.57,12,2017-04-10,17:00:00,Credit card,5.5,A,48.342,1015.182,483.46,483,50
138-94-3817,Naypyitaw,Member,Female,Home and lifestyle,45.03,2,2017-09-25,12:00:00,Ewallet,5.5,C,4.503,94.563,54.69,NA,NA
889-38-4258,Naypyitaw,Normal,Female,Electronic accessories,95.15,11,2017-03-12,10:00:00,Credit card,9.8,C,52.3325,1098.9825,754.28,292,27
336-47-9167,Mandalay,Normal,Male,Electronic accessories,89.69,11,2017-08-26,12:00:00,Cash,7.1,B,49.3295,1035.9195,556.56,430,43
197-63-4862,Naypyitaw,Normal,Male,Electronic accessories,97.27,16,2017-03-30,12:00:00,Ewallet,5.2,C,77.816,1634.136,1191.82,NA,NA
660-41-6325,Yangon,Member,Female,Home and lifestyle,48.05,1,2017-11-24,18:00:00,Ewallet,6.5,A,2.4025,50.4525,40.93,NA,NA
914-16-1905,Yangon,Normal,Male,Home and lifestyle,39.38,11,2017-06-02,18:00:00,Cash,4.5,A,21.659,454.839,285.72,147,34
958-79-2636,Naypyitaw,Normal,Male,Home and lifestyle,64.87,3,2017-10-28,12:00:00,Ewallet,9.9,C,9.7305,204.3405,119.2,NA,NA
971-71-5748,Naypyitaw,Member,Male,Fashion accessories,46.65,2,2017-07-26,18:00:00,Credit card,7.9,C,4.665,97.965,83.06,10,10
661-61-8229,Mandalay,Normal,Male,Sports and travel,54.55,17,2017-01-30,18:00:00,Credit card,8.1,B,46.3675,973.7175,772.12,155,16
581-32-6152,Yangon,Member,Male,Electronic accessories,21.81,17,2017-05-20,14:00:00,Ewallet,6.6,A,18.5385,389.3085,252.56,NA,NA
518-68-4564,Yangon,Normal,Male,Sports and travel,26.67,1,2017-02-05,18:00:00,Ewallet,8.3,A,1.3335,28.0035,20.05,NA,NA
457-35-8076,Yangon,Member,Male,Fashion accessories,24.48,18,2017-10-13,14:00:00,Credit card,4.2,A,22.032,462.672,316.97,123,28
886-58-7640,Yangon,Normal,Female,Health and beauty,19.2,14,2017-12-01,11:00:00,Credit card,8.5,A,13.44,282.24,238.7,30,11
109-77-8486,Naypyitaw,Normal,Male,Home and lifestyle,47.73,4,2017-07-19,19:00:00,Ewallet,7.1,C,9.546,200.466,123.38,NA,NA
451-14-2447,Yangon,Normal,Female,Home and lifestyle,73.22,15,2017-06-25,18:00:00,Credit card,4.4,A,54.915,1153.215,899.03,199,18
811-44-7326,Mandalay,Normal,Male,Electronic accessories,31.46,7,2017-05-20,16:00:00,Credit card,5.6,B,11.011,231.231,120.64,99,45
779-14-5024,Mandalay,Normal,Male,Electronic accessories,59.24,5,2017-07-09,16:00:00,Cash,5.7,B,14.81,311.01,183.36,112,38
166-12-5290,Yangon,Member,Female,Food and beverages,33.25,14,2017-12-11,19:00:00,Cash,8.1,A,23.275,488.775,324.73,140,30
682-72-5498,Naypyitaw,Member,Male,Home and lifestyle,56.53,17,2017-03-15,13:00:00,Credit card,7.8,C,48.0505,1009.0605,857.14,103,10
207-92-4763,Yangon,Member,Female,Fashion accessories,33.36,7,2017-06-21,12:00:00,Ewallet,5.9,A,11.676,245.196,141.42,NA,NA
630-16-7091,Mandalay,Normal,Male,Home and lifestyle,12.28,5,2017-08-04,17:00:00,Ewallet,8.3,B,3.07,64.47,40.92,NA,NA
989-63-2364,Naypyitaw,Normal,Female,Health and beauty,42.51,2,2017-08-22,19:00:00,Credit card,9.1,C,4.251,89.271,67.3,17,20
323-76-8929,Mandalay,Member,Female,Electronic accessories,19.48,19,2017-04-30,15:00:00,Ewallet,5.2,B,18.506,388.626,300.72,NA,NA
477-77-8340,Naypyitaw,Normal,Female,Electronic accessories,90.89,15,2017-08-31,17:00:00,Credit card,9.6,C,68.1675,1431.5175,847.45,515,37
786-81-7941,Naypyitaw,Member,Female,Fashion accessories,55.12,17,2017-05-28,12:00:00,Ewallet,4.2,C,46.852,983.892,778.35,NA,NA
686-43-7997,Yangon,Normal,Male,Health and beauty,15.11,2,2017-08-05,16:00:00,Cash,8.1,A,1.511,31.731,21.06,9,30
378-65-7756,Yangon,Normal,Female,Food and beverages,35.15,2,2017-02-22,15:00:00,Ewallet,7.4,A,3.515,73.815,37.94,NA,NA
351-24-9901,Yangon,Normal,Female,Fashion accessories,66.51,11,2017-03-29,10:00:00,Credit card,6.4,A,36.5805,768.1905,545.79,185,25
180-98-5898,Naypyitaw,Member,Female,Fashion accessories,16.36,4,2017-04-24,10:00:00,Ewallet,5.2,C,3.272,68.712,39.61,NA,NA
200-86-8822,Yangon,Member,Male,Food and beverages,92.46,3,2017-04-17,12:00:00,Cash,9.2,A,13.869,291.249,197.66,79,28
489-11-9018,Naypyitaw,Member,Female,Sports and travel,91.35,4,2017-10-10,17:00:00,Cash,8.2,C,18.27,383.67,291.26,74,20
743-49-3155,Mandalay,Normal,Male,Fashion accessories,57.33,13,2017-10-25,13:00:00,Cash,4.4,B,37.2645,782.5545,647.24,98,13
618-69-5973,Yangon,Normal,Male,Fashion accessories,51.26,20,2017-02-01,18:00:00,Credit card,9.4,A,51.26,1076.46,849.59,175,17
123-82-3699,Yangon,Member,Female,Health and beauty,75.15,4,2017-10-31,12:00:00,Ewallet,6.9,A,15.03,315.63,194.18,NA,NA
670-87-6166,Mandalay,Normal,Male,Fashion accessories,40.46,4,2017-11-09,14:00:00,Cash,9.8,B,8.092,169.932,141.82,20,12
605-64-8369,Mandalay,Normal,Male,Sports and travel,13.67,4,2017-10-13,12:00:00,Ewallet,5.5,B,2.734,57.414,42.18,NA,NA
232-18-3403,Yangon,Member,Female,Food and beverages,31.02,14,2017-08-07,16:00:00,Ewallet,8.6,A,21.714,455.994,241.98,NA,NA
458-76-9641,Yangon,Member,Female,Sports and travel,48.03,15,2017-01-24,13:00:00,Ewallet,8.4,A,36.0225,756.4725,419.44,NA,NA
778-42-4241,Yangon,Member,Female,Home and lifestyle,36.33,19,2017-03-17,10:00:00,Credit card,4.9,A,34.5135,724.7835,375.19,315,45
636-66-9829,Yangon,Normal,Male,Sports and travel,22.7,12,2017-01-20,16:00:00,Credit card,7.5,A,13.62,286.02,240.47,31,11
288-46-7452,Yangon,Normal,Male,Health and beauty,48.41,20,2017-12-25,10:00:00,Credit card,6.2,A,48.41,1016.61,767.85,200,20
145-51-5111,Naypyitaw,Normal,Female,Sports and travel,19.39,16,2017-03-17,13:00:00,Cash,5.3,C,15.512,325.752,231.89,78,25
276-19-9638,Yangon,Member,Female,Health and beauty,79.43,19,2017-03-25,12:00:00,Credit card,7.5,A,75.4585,1584.6285,1021.57,487,32
862-29-2951,Yangon,Member,Female,Health and beauty,95.56,3,2017-06-08,10:00:00,Cash,4.3,A,14.334,301.014,204.67,82,28
787-82-8167,Yangon,Member,Female,Home and lifestyle,29.77,5,2017-10-30,18:00:00,Ewallet,6.5,A,7.4425,156.2925,97.45,NA,NA
928-20-4261,Naypyitaw,Normal,Female,Fashion accessories,19.62,20,2017-02-28,13:00:00,Credit card,4.8,C,19.62,412.02,287.69,104,26
403-84-3498,Naypyitaw,Normal,Male,Electronic accessories,86.65,12,2017-11-03,10:00:00,Cash,5.8,C,51.99,1091.79,694.27,345,33
202-35-7055,Naypyitaw,Normal,Female,Health and beauty,99.97,18,2017-09-11,15:00:00,Ewallet,7,C,89.973,1889.433,1200.17,NA,NA
951-53-5382,Yangon,Member,Female,Home and lifestyle,58.11,13,2017-04-18,12:00:00,Cash,9.2,A,37.7715,793.2015,450.85,304,40
136-75-9354,Mandalay,Member,Female,Health and beauty,55.35,17,2017-08-08,10:00:00,Ewallet,8.9,B,47.0475,987.9975,846.8,NA,NA
148-24-1003,Yangon,Normal,Female,Sports and travel,13.84,17,2017-05-18,18:00:00,Cash,9.1,A,11.764,247.044,170.78,64,27
608-41-6174,Mandalay,Member,Female,Food and beverages,25.69,12,2017-10-23,19:00:00,Cash,6.4,B,15.414,323.694,271.21,37,12
152-57-5437,Naypyitaw,Member,Male,Food and beverages,27.94,9,2017-08-15,16:00:00,Credit card,8.1,C,12.573,264.033,199.17,52,20
315-49-2631,Naypyitaw,Member,Male,Food and beverages,91.73,4,2017-02-23,14:00:00,Cash,9.9,C,18.346,385.266,214.68,152,41
390-16-6285,Mandalay,Normal,Female,Food and beverages,98.08,4,2017-10-23,17:00:00,Cash,5.6,B,19.616,411.936,313.61,78,20
845-44-1184,Yangon,Member,Female,Electronic accessories,87.59,10,2017-10-12,11:00:00,Ewallet,7.5,A,43.795,919.695,514.8,NA,NA
727-41-8362,Mandalay,Member,Female,Fashion accessories,47.26,6,2017-08-17,16:00:00,Credit card,5.5,B,14.178,297.738,214.64,68,24
392-34-1566,Naypyitaw,Normal,Male,Sports and travel,82.67,12,2017-01-06,13:00:00,Cash,8.3,C,49.602,1041.642,688.77,303,30
591-44-2830,Yangon,Member,Female,Electronic accessories,77.61,40,2017-01-19,11:00:00,Credit card,4.4,A,155.22,3259.62,2007.97,1096,35
236-26-6060,Yangon,Member,Female,Electronic accessories,44,30,2017-01-01,18:00:00,Cash,7.4,A,66,1386,870.2,449,34
343-87-6717,Mandalay,Member,Female,Sports and travel,15.05,1,2017-11-05,17:00:00,Cash,5.8,B,0.7525,15.8025,9.09,5,39
511-81-7190,Naypyitaw,Normal,Female,Fashion accessories,40.56,3,2017-02-15,17:00:00,Ewallet,4.1,C,6.084,127.764,103.46,NA,NA
354-33-6713,Mandalay,Member,Male,Food and beverages,30.91,13,2017-06-27,19:00:00,Ewallet,8.2,B,20.0915,421.9215,356.55,NA,NA
657-88-1421,Yangon,Normal,Female,Sports and travel,57.15,19,2017-05-22,15:00:00,Credit card,8.5,A,54.2925,1140.1425,575.15,510,47
325-92-4935,Naypyitaw,Normal,Male,Home and lifestyle,95.15,20,2017-09-14,11:00:00,Credit card,6.8,C,95.15,1998.15,1510.95,392,20
928-17-3601,Yangon,Member,Male,Fashion accessories,85.98,11,2017-11-20,13:00:00,Cash,4.4,A,47.289,993.069,692.12,253,26
680-53-5966,Yangon,Member,Male,Sports and travel,83.31,17,2017-12-26,12:00:00,Cash,8.8,A,70.8135,1487.0835,1161.64,254,17
851-16-3541,Yangon,Normal,Female,Health and beauty,41.41,3,2017-12-04,12:00:00,Cash,9.6,A,6.2115,130.4415,68.03,56,45
901-71-8560,Naypyitaw,Member,Female,Sports and travel,67.52,17,2017-01-09,13:00:00,Cash,5.8,C,57.392,1205.232,1017.36,130,11
121-31-3036,Yangon,Member,Female,Health and beauty,21.32,14,2017-02-13,14:00:00,Credit card,7.7,A,14.924,313.404,165.47,133,44
433-68-7127,Mandalay,Member,Female,Home and lifestyle,77.71,3,2017-10-01,15:00:00,Credit card,9.4,B,11.6565,244.7865,172.18,60,26
574-74-3994,Mandalay,Normal,Male,Fashion accessories,81.82,15,2017-01-05,17:00:00,Ewallet,5.5,B,61.365,1288.665,634.53,NA,NA
986-87-2554,Naypyitaw,Normal,Male,Sports and travel,24.9,10,2017-05-10,14:00:00,Ewallet,4.1,C,12.45,261.45,221.76,NA,NA
555-47-3617,Mandalay,Normal,Male,Home and lifestyle,96.92,1,2017-12-02,14:00:00,Credit card,5.9,B,4.846,101.766,84.93,11,12
277-69-6258,Yangon,Member,Male,Sports and travel,86.62,8,2017-04-14,11:00:00,Ewallet,9.9,A,34.648,727.608,502.95,NA,NA
615-44-7812,Naypyitaw,Member,Female,Health and beauty,88.65,6,2017-02-06,18:00:00,Credit card,9.2,C,26.595,558.495,433.92,97,18
938-38-3332,Yangon,Member,Female,Health and beauty,57.94,11,2017-09-16,17:00:00,Ewallet,4.8,A,31.867,669.207,400.5,NA,NA
908-82-8074,Mandalay,Normal,Female,Home and lifestyle,33.2,6,2017-06-14,10:00:00,Ewallet,8.9,B,9.96,209.16,126.91,NA,NA
536-88-5639,Mandalay,Member,Female,Electronic accessories,64.72,16,2017-07-01,14:00:00,Cash,5,B,51.776,1087.296,927.59,107,10
350-71-5131,Naypyitaw,Member,Female,Home and lifestyle,15.85,6,2017-06-05,19:00:00,Credit card,8,C,4.755,99.855,60.58,34,36
939-90-8491,Mandalay,Normal,Male,Electronic accessories,15.8,18,2017-06-08,18:00:00,Cash,9.5,B,14.22,298.62,225.68,58,20
882-76-3538,Yangon,Member,Male,Health and beauty,66.87,20,2017-05-30,14:00:00,Ewallet,5.6,A,66.87,1404.27,836.01,NA,NA
835-69-3901,Mandalay,Member,Male,Health and beauty,94.32,15,2017-10-30,10:00:00,Cash,6,B,70.74,1485.54,1093.23,321,22
360-65-5971,Yangon,Member,Male,Health and beauty,12.78,13,2017-04-21,14:00:00,Ewallet,8.9,A,8.307,174.447,124.77,NA,NA
684-58-9168,Mandalay,Member,Female,Food and beverages,82.7,7,2017-01-31,10:00:00,Cash,6.7,B,28.945,607.845,422.23,156,27
487-49-9875,Yangon,Member,Male,Sports and travel,87.56,18,2017-03-23,14:00:00,Cash,7.4,A,78.804,1654.884,1218.77,357,22
902-90-8790,Yangon,Normal,Female,Sports and travel,47.49,8,2017-09-04,10:00:00,Credit card,5.4,A,18.996,398.916,210.1,169,44
437-38-7813,Naypyitaw,Normal,Male,Health and beauty,95.49,5,2017-08-12,10:00:00,Credit card,6.8,C,23.8725,501.3225,398.27,79,16
929-82-6056,Mandalay,Member,Female,Health and beauty,67.24,9,2017-09-11,12:00:00,Credit card,4.6,B,30.258,635.418,344.8,260,43
982-53-3776,Yangon,Member,Female,Electronic accessories,50.94,12,2017-08-05,16:00:00,Cash,6.9,A,30.564,641.844,521.75,89,14
106-29-5656,Naypyitaw,Normal,Female,Sports and travel,64.22,8,2017-12-30,15:00:00,Credit card,10,C,25.688,539.448,313.42,200,38
173-67-7540,Mandalay,Normal,Female,Fashion accessories,13.65,16,2017-11-28,15:00:00,Credit card,8.7,B,10.92,229.32,164.5,53,24
486-51-6678,Mandalay,Member,Female,Food and beverages,63.62,19,2017-02-02,16:00:00,Ewallet,6.2,B,60.439,1269.219,1057.53,NA,NA
697-65-9575,Naypyitaw,Normal,Female,Home and lifestyle,62.74,9,2017-07-04,11:00:00,Ewallet,9.4,C,28.233,592.893,354.51,NA,NA
434-39-1516,Mandalay,Member,Female,Home and lifestyle,50.24,10,2017-06-01,15:00:00,Cash,6.7,B,25.12,527.52,321.52,180,36
514-41-8972,Naypyitaw,Normal,Female,Health and beauty,81.48,10,2017-03-19,17:00:00,Credit card,5.1,C,40.74,855.54,452.86,361,44
644-42-6186,Yangon,Normal,Male,Food and beverages,42.44,3,2017-10-23,14:00:00,Cash,6.9,A,6.366,133.686,114.33,12,10
